conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,source_file
1875188850869555695,2025-01-03T14:33:56.000Z,694,Gpp ppn naik 12% asal pemerintah adain program 1 rumah 1 gingitsune gehenna,1875188850869555695,,,in,,17,11,177,https://x.com/anjaaey/status/1875188850869555695,1852882733929988096,anjaaey,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1874802061621264883,2025-01-02T14:12:11.000Z,953,"@barengwarga Wkwkkwk kalau gak ada yg berisik ya udah sah itu PPN 12%. Orang"" loser ini aneh memang",1874820991022698967,,barengwarga,in,,0,2,42,https://x.com/ichtiaradimas/status/1874820991022698967,1057306776293400577,ichtiaradimas,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1873885091010928723,2024-12-31T00:31:58.000Z,223,"@txtdrjkt Menyambut Tahun Baru ❌
Menyambut PPN 12% ✅",1873889803235975511,,txtdrjkt,in,,1,3,20,https://x.com/noma_den/status/1873889803235975511,156292006,noma_den,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1874143912161665460,2024-12-31T17:21:43.000Z,266,"Nah kan. Masih terjadi kesimpangsiuran. Pernyataan konpres @prabowo nggak ngaruh. Beberapa vendor tetap menerapkan PPN 12% per 1 Januari 2025. Terus kawal sampai tuntas ✊

@ikutparty 
@humaniesproject 
@barengwarga 
@BudiBukanIntel",1874143912161665460,,,in,,3,10,100,https://x.com/salam4jari/status/1874143912161665460,1752301333263392769,salam4jari,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1874062172340600869,2024-12-31T12:09:11.000Z,625,@barengwarga Menang apa? Selama belum ada produk hukum baru dgn kekuatan sebanding hitam di atas putih mengatakan berbeda maka PPN 12% akan tetap berlaku,1874065262733123970,,barengwarga,in,,0,4,63,https://x.com/tunjungutomo/status/1874065262733123970,138005733,tunjungutomo,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1874085653547516317,2024-12-31T13:30:13.000Z,669,"Kalo belum ada peraturan yang keluar, ga percaya.
Ketentuan 1 Jan 2025 PPN 12% itu bentuknya UU, di UU 7/2021 Harmonisasi Perpajakan, perubahan terhadap kebijakan tsb harus lewat UU juga. Bisa nerbitin UU semalam?",1874085653547516317,,,in,,7,3,369,https://x.com/karellen31/status/1874085653547516317,1436726973552730112,karellen31,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1874052746753806555,2024-12-31T11:19:27.000Z,512,Happy new year guys selamat merayakan kenaikan ppn 12%,1874052746753806555,,,in,,1,25,64,https://x.com/celleicelz/status/1874052746753806555,1642633224240381957,celleicelz,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1874285466918482184,2025-01-01T02:44:12.000Z,177,"Kirain dewasa cuma nyari duit doang, ternyata harus ngerasain PPN 12% juga",1874285466918482184,,,in,,0,160,25,https://x.com/mahdilesmana_/status/1874285466918482184,1173067914284425216,mahdilesmana_,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1874714521929183733,2025-01-02T07:09:07.000Z,206,"This PPN math has mathed itself back into 11% somehow... but at what cost... 💀 happy new years gang!

An explainer for english-speakers https://t.co/qCGC5qW693",1874714521929183733,https://pbs.twimg.com/media/GgRS6hpakAAcaIs.jpg,,en,,3,3,66,https://x.com/wiuindonesia/status/1874714521929183733,1323602292088610816,wiuindonesia,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876177097875702070,2025-01-06T08:00:52.000Z,132,"sedih ya sedih, cuma ya lu ngarep apa sama organisasi yg isinya acumalaka. inget kalo hiduplu jangan cuma mikirin sepak bola aja, kawal terus berita ppn 12% sama parcok"" yg makin hari makin cukurukuk, apalagi ditambah rumor makan gratis yg isinya ga boleh diupload di sosmed:v",1876177097875702070,,,in,,1,3,47,https://x.com/afnanboma10/status/1876177097875702070,1089559880208285697,afnanboma10,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876287021477732690,2025-01-06T15:17:40.000Z,0,ily 3000♡ (tanpa ppn 12%) https://t.co/kJdzYSdb5z,1876287021477732690,https://pbs.twimg.com/ext_tw_video_thumb/1876281357296607232/pu/img/f7xgZrWBWXrZFFHz.jpg,,in,,0,0,0,https://x.com/fwishyy__/status/1876287021477732690,1709255303307685890,fwishyy__,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876294108937155027,2025-01-06T15:45:50.000Z,14,"Bayangin ya, taun lalu kita udah capek kerja bayaran ga seberapa terus gadibolehin beli eskopisusu sering sering, terus skg Ppn 12 persen which means alasan buat beli eskopisusu jadi tambah mahal, kotaku gapunya taman, shin tae yong dipecat emang gaboleh sneng aja masyarakatnya",1876294108937155027,,,in,,0,1,1,https://x.com/post4lay/status/1876294108937155027,1356270324828884995,post4lay,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876043500590178645,2025-01-05T23:10:00.000Z,1,"""Kami mengapresiasi keputusan Presiden Prabowo Subianto karena hanya mengenakan PPN 12 persen terhadap barang dan jasa mewah."" - Dr. H. Agus Harimurti Yudhoyono - https://t.co/GMhPKuGfxm",1876043500590178645,https://pbs.twimg.com/media/GgWa82Ma0AAXIag.jpg,,in,,0,0,0,https://x.com/Demokrat_TV/status/1876043500590178645,284830933,Demokrat_TV,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876289362876670233,2025-01-06T15:26:58.000Z,12,"Mau mengedukasi teman timun yang sekiranya masih pada bingung sama PPN 12%.

Kalo temen-temen nanya, yang bener PPNnya berapa, sih? Betul ya, 12% semua.

TAPIII.. ada tapinya nih.",1876289362876670233,,,in,,1,1,8,https://x.com/peresatir/status/1876289362876670233,1706218153523695616,peresatir,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876224516998988256,2025-01-06T11:09:18.000Z,0,"Presiden Prabowo tetapkan PPN 12 persen hanya untuk barang mewah, bukti komitmen pro-rakyat kecil

#PajakKitaUntukKita #PresidenPrabowo https://t.co/sB0bjNGwZ0",1876224516998988256,https://pbs.twimg.com/media/GgmwQVzbYAASj07.jpg,,in,,0,0,0,https://x.com/ichaswe/status/1876224516998988256,927521642875670529,ichaswe,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876180677088932130,2025-01-06T08:15:05.000Z,0,"Kementerian Sosial menyatakan telah menyiapkan paket stimulus bantuan sosial sebagai langkah antisipasi dampak kenaikan Pajak Pertambahan Nilai (PPN) 12 persen. Bagaimana Kemensos mampu menjamin bahwa bansos ini tepat sasaran?

Saksikan wawancara eksklusif dalam Beritasatu https://t.co/PQaPQCeQlj",1876180677088932130,https://pbs.twimg.com/media/GgmIXb5X0AARbFO.jpg,,in,,0,0,0,https://x.com/Beritasatu/status/1876180677088932130,154102750,Beritasatu,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876135631597998352,2025-01-06T05:16:06.000Z,0,"makanan bergisi gratis vs ppn 12%
oke gas oke gas
tambah lagi torang gas",1876135631597998352,,,in,,0,1,0,https://x.com/tr4d0/status/1876135631597998352,145056331,tr4d0,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876153541922083049,2025-01-06T06:27:16.000Z,2,"Nah kalau emang katanya hebat itu programnya, coba semua spill foto makanannya setiap hari. Pasti siswa2 bebas posting kaaaan? 😁😁😁",1876153541922083049,,,in,,0,0,0,https://x.com/psych_89/status/1876153541922083049,1820402911836569600,psych_89,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876239626429669872,2025-01-06T12:09:20.000Z,10,"ngeliat berita sty dipecat kek nonton ending 2521 tidak sesuai harapan bgtt. bengong ga mood maless pokoknya,  dah wapresnya fufufafa, ppn 12%, promotor konser day6 meciprut, ticketing pake web bapuk ini negara macem apesi inii",1876239626429669872,,,in,,0,0,0,https://x.com/iernow/status/1876239626429669872,1677033803968319488,iernow,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876231610452111759,2025-01-06T11:37:29.000Z,7,"🤣🤣🤡🤡 KOCAK, sungguh innalillahi guys. Kluivert ini, selain pengalamannya minim dan mid, SUKA JUDI + TAX FRAUD JUGA HAHAHAH

Cocok lah ya, pecandu judi melatih negara pencandu judol ppn 12%🥰",1876231610452111759,,,in,,0,4,0,https://x.com/Mayla_iskandar/status/1876231610452111759,2177736301,Mayla_iskandar,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876248049871417406,2025-01-06T12:42:48.000Z,1,"Ancur bgt indo yak wkwkw makan gratis, sty out, ppn 12%, korupsi dipenjara 6.5 tahun",1876248049871417406,,,in,,0,1,1,https://x.com/cutecein/status/1876248049871417406,1619254992216682497,cutecein,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876194903690293698,2025-01-06T09:11:37.000Z,1,Terlanjur Bayar PPN 12%? Begini Mekanisme Pengembaliannya https://t.co/DnoyIICq2o,1876194903690293698,,,in,,0,0,1,https://x.com/akuratco/status/1876194903690293698,786549338818224128,akuratco,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876287785570910237,2025-01-06T15:20:42.000Z,2,"Salah Paham PPN 12 Persen pada Awal Tahun, Konsumen Bisa Dapat Restitusi https://t.co/BwXtMMCAvt",1876287785570910237,,,in,,0,0,2,https://x.com/ronavioleta/status/1876287785570910237,485385284,ronavioleta,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876152443194794249,2025-01-06T06:22:54.000Z,3,"Konstitusi kan ada buat ditabrak dan dilanggar, benar kan? 🤭",1876152443194794249,,,in,,0,0,1,https://x.com/psych_89/status/1876152443194794249,1820402911836569600,psych_89,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876169760943280509,2025-01-06T07:31:43.000Z,0,"Kabar Gembira! Tiket kereta tidak dikenakan PPN 12%

Gaes! Tiket kereta api nggak dikenakan PPN 12% ya. Jadi, perjalanan kamu tetap hemat. Mau liburan ke tempat seru atau cuma buat perjalanan harian, semuanya tetap ramah di kantong! https://t.co/KaCmKKcwzq",1876169760943280509,https://pbs.twimg.com/media/Ggl-aOkaIAAGf8R.jpg,,in,,0,0,0,https://x.com/PelindoB56234/status/1876169760943280509,1792858446133596160,PelindoB56234,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876239710173143260,2025-01-06T12:09:40.000Z,1,Program yang dibangga-banggakan tapi kenapa tidak berani difoto yaaaa????,1876239710173143260,,,in,,0,0,0,https://x.com/psych_89/status/1876239710173143260,1820402911836569600,psych_89,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876174230792106011,2025-01-06T07:49:28.000Z,1,"Kabar Gembira! Tiket kereta tidak dikenakan PPN 12%

Gaes! Tiket kereta api nggak dikenakan PPN 12% ya. Jadi, perjalanan kamu tetap hemat. Mau liburan ke tempat seru atau cuma buat perjalanan harian, semuanya tetap ramah di kantong!

#TiketKeretaNggakKenaPPN https://t.co/3hvkqVUjko",1876174230792106011,https://pbs.twimg.com/media/GgmCEvZaMAEZh7l.jpg,,in,,0,0,0,https://x.com/bumn_depokjitu/status/1876174230792106011,1685881806976118784,bumn_depokjitu,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876169723244880367,2025-01-06T07:31:34.000Z,0,"Pak presiden @prabowo katanya cabe gak kena PPN 12%, kok goceng cuman segini..

"" Dampak rodi gak kelar2, aduh biyung.. "" https://t.co/aChemOBrCy",1876169723244880367,https://pbs.twimg.com/media/Ggl-aIUbQAAPLC7.jpg,,in,,0,0,0,https://x.com/anaknegri76/status/1876169723244880367,1460820143399837701,anaknegri76,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876167466101162034,2025-01-06T07:22:36.000Z,0,"Kabar Gembira! Tiket kereta tidak dikenakan PPN 12%

Gaes! Tiket kereta api nggak dikenakan PPN 12% ya. Jadi, perjalanan kamu tetap hemat. Mau liburan ke tempat seru atau cuma buat perjalanan harian, semuanya tetap ramah di kantong! https://t.co/uh4jp1kDnh",1876167466101162034,https://pbs.twimg.com/media/Ggl8WSxboAAqE74.jpg,,in,,0,0,0,https://x.com/BUMN_BDG_SETIA/status/1876167466101162034,1423576022725791748,BUMN_BDG_SETIA,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876127805601108395,2025-01-06T04:45:00.000Z,0,Uang Wajib Pajak yang Terlanjur Bayar PPN 12 Persen akan Dikembalikan https://t.co/yXtKq4TpDR,1876127805601108395,,,in,,0,0,1,https://x.com/akuratco/status/1876127805601108395,786549338818224128,akuratco,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876329713754681586,2025-01-06T18:07:18.000Z,0,"Klo ini batal bukan hanya berpengaruh ke reputasi Romano tapi akan paham polanya selama 5 tahun kedepan di pemerintahan, kena cancel rakyat lgsg dibatalin layaknya ppn 12%",1876329713754681586,,,in,,0,0,0,https://x.com/Dhenny_A/status/1876329713754681586,40806634,Dhenny_A,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876308363640021120,2025-01-06T16:42:28.000Z,5,"Kata Presiden @prabowo,PPN 12% hanya untuk barang2 mewah.
Ini bisa dipercaya ataukah hanya OMON OMON seperti Mulyono ?

@DPR_RI 
@mohmahfudmd 
@__AnakKolong 
@gm_gm 
@GunRomli 
@Dennysiregar7 
@DrPullmanrogers 
@EEnesje23201 
@PUTRY_NUSANTARA",1876308363640021120,,,in,,1,3,1,https://x.com/Megatop99/status/1876308363640021120,278039207,Megatop99,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876176671973527558,2025-01-06T07:59:10.000Z,1,"Para elit kuras tambang seenaknya hingga merusak alam. Rakyatnya dibiarkan sengsara akibat bencana. Hasil tambang lebih banyak masuk kantong elit ketimbang APBN. Saat APBN 2024 tekor Rp507,8 T, rakyatnya dicekik pajak tinggi PPN 12%. Sungguh biadab.",1876176671973527558,,,in,,0,0,1,https://x.com/oposanvoice/status/1876176671973527558,1686096384829915136,oposanvoice,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876138232183923094,2025-01-06T05:26:26.000Z,1,"ceki-ceki rekomendasi konten tentang PPN 12%

https://t.co/Kh7JQwwmD9",1876138232183923094,,,in,,0,0,0,https://x.com/xpajonx/status/1876138232183923094,265983360,xpajonx,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876301450311274497,2025-01-06T16:15:00.000Z,0,Ekonom prediksi dampak PPN 12 persen kecil bagi inflasi dan BI rate https://t.co/X5LzpyGHJB https://t.co/j5DMOjTeJN,1876301450311274497,https://pbs.twimg.com/media/GgnNNJqbEAEfQmw.png,,in,,0,0,0,https://x.com/elshinta_tegal/status/1876301450311274497,1006054070077964289,elshinta_tegal,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876231916845998290,2025-01-06T11:38:42.000Z,3,"ppn naik 12% + sty dipecat

2025: oon",1876231916845998290,,,in,,0,3,2,https://x.com/beckhamasli/status/1876231916845998290,1862850510572982272,beckhamasli,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876337968736280643,2025-01-06T18:40:07.000Z,1,"Gua pusing bgt anj ama negara ini, ppn 12% aja belom selesai, di susul makan gratis yang problematik, skrg STY di pecat anj anj. Gua muak bgt saben hari isinya berita kehancuran negara ini.",1876337968736280643,,,in,,0,0,0,https://x.com/sadgirluft/status/1876337968736280643,1785094442321678336,sadgirluft,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876307315416342747,2025-01-06T16:38:18.000Z,0,"Coba BUMN dari kemarin itu diurus kayak ngurusin TimNas Sepakbola, da gede-gede profit BUMN seIndonesia.
Kagak perlu itu ribut-ribut PPN 12% selama berbulan-bulan lalu nongol aturan 11/12 dan kawan-kawan.... 😁",1876307315416342747,,,in,,0,0,0,https://x.com/lupadiri0_0/status/1876307315416342747,1549607043228585984,lupadiri0_0,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876321867604303959,2025-01-06T17:44:08.000Z,49,"@Dennysiregar7 Pengalihan isu bang, PPN 12% dan Raja Korup langsung lenyap 😜",1876323881331634566,,Dennysiregar7,in,,0,6,0,https://x.com/Opposite6888/status/1876323881331634566,424908793,Opposite6888,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
1876200894490177685,2025-01-06T09:35:26.000Z,0,eh emang udah berlaku qris pake ppn 12% kah,1876200894490177685,,,in,,0,1,0,https://x.com/wooyadda/status/1876200894490177685,508864663,wooyadda,PPN_12%_since-2025-01-01_until-2025-01-07_lang-id_26-02-2026_18-10-49.csv
